,title,text,date,rating
1823,Sempre perfeito ,A vantagem é saber o que esperar. O pãozinho australiano não tem igual.  E a carne sempre deliciosa. Ambiente otimo e atendimento perfeito.,25 de abril de 2014,bubble_40
1824,Happy hour perfeito.,"O Outback é o local ideal para um happy our. Ótimo ambiente, culinária maravilhosa e um atendimento impecável.",24 de abril de 2014,bubble_50
1825,Já teve dias melhores,"O Outback  tem perdido muito em atendimento, acredito que isso se deve a grande procura pelo restaurante, as filas de espera são quilométricas, a comida já é servida fria. Entretanto continua tendo a melhor cebola da cidade. Se puder tente ir durante a semana.",24 de abril de 2014,bubble_30
1826,Muito Bom!! Excelente Restaurante!,"Um Chopp bem gelado, e uma ótima costela!! Atendimento muito bom e um ambiente bem agradável. Muito bom para almoços em família.",24 de abril de 2014,bubble_40
1827,Excelente happy hour,"local super disputado em Brasília está totalmente relacionado a sua qualidade e ótimo atendimento. Único defeito, é o grande tempo de espera por uma mesa.",16 de abril de 2014,bubble_40
1828,Melhor happyhour ,"Este restaurante do ParkShopping continua com excelente atendimento, muito embora a fila de espera seja grande, o que denota a preferência de muitos. Pratos saborosos e atendimento eficiente e cortês.",14 de abril de 2014,bubble_50
1829,Excelência ,O melhor do Outback é a certeza de que a comida e o atendimento estão sempre no padrão. Deliciosamente é o meu destino preferido pro happy hour  quando estou em Brasília. Lamento apenas Fortaleza ainda não possuir uma franquia.,12 de abril de 2014,bubble_50
1830,Comida australiana,"Excelente ambiente, ótima localização, atendimento de primeira. Cardápio variado, boa opção para ir almoçar com a família. Boa pedida para o happy hour com os amigos a noite. Comida deliciosa. Recomendo as ribs, costelas com molho barbecue.",10 de abril de 2014,bubble_40
1831,Ótima opção,"Ótima opção pra almoço, jantar ou happy hour - a bilabong hour tem pratos e drinks especiais! Comida deliciosa, que apesar de cara, vale. Ótimo ambiente e atendimento excelente.",9 de abril de 2014,bubble_40
1832,O melhor restaurante da cidade,"Outback é conhecido por sua excelente comida e recepção.Os funcionários são muito gentis e competentes,você se senti muito bem no ambiente.O tratamento é nota mil.",8 de abril de 2014,bubble_50
1833,Ótimo como sempre,"Típico restaurante que você já chega de cabeça feita em relação ao pedido, chopp gelado e saboroso, pãozinho australiano de couvert não pode faltar e as carnes, ainda não achei nenhuma exceção que fuja à regra de ser delicioso. Se quiser variar peça o Queensland...Mais",8 de abril de 2014,bubble_50
1834,Comida maravilhosa!!,Ótima comida! Ambiente super agradável! Lugar pra crianças menores! O pãozinho de lá é delicioso! Não deixe de comer a costelinha!,8 de abril de 2014,bubble_50
1835,"Comida excelente, mas sempre lotado","A comida e o serviço são impecáveis. Todos os garçons são muito atenciosos e fazer tudo que podem para nos atender da melhor forma.
Porém o lugar está sempre lotado! A fila de espera, as vezes, pode estressar um pouco, mas vale a pena passear...Mais",8 de abril de 2014,bubble_40
1836,Muito Bom,"Gostei, restaurante muito gostoso, com boas opções para fazer uma boa refeição. Recomendo a todos, bem localizado dentro do park shopping",8 de abril de 2014,bubble_50
1837,"Comida boa, mas é muito lotado!","O outback do park shopping sempre que vou passo raiva, com 80 mesas na lista de espera, os preços elevados, enfim.. só vamos pra lá pq a comida é realmente muito gostosa e os drinks também!",4 de abril de 2014,bubble_30
1838,Aqui é o lugar!,"Não precisa de muito para falar desse maravilhoso lugar. Muito atrativo, com diversos tipos de comida, muito gostoso, excelente ambiente...
A caneca de choop gelada é uma excelente opção para começar aquele happy hour com os amigos. 
Vale muito a pena..",3 de abril de 2014,bubble_50
1839,Happy Hour,"O restaurante é excelente, mas o que se destaca mesmo é o Happy Hour! Tem certos tipos de pratos que só podem ser pedido nesse horário e a carta de bebidas fica com 50% de desconto, vale muito a pena! No entanto, recomendo chegar cedo,...Mais",1 de abril de 2014,bubble_50
1840,Tudo delicioso ,Ótimo restaurante. Várias opções de pratos com destaque para as carnes e para a costela com molho barbecue. As sobremesas também são deliciosas.,31 de março de 2014,bubble_50
1841,Chegue cedo!,O restaurante é excelente. Nunca comi nada ruim lá. Mas não espere chegar 13h em um sábado e encontrar lugar para sentar. Você enfrentará uma fila de pelo menos uma hora. Fora isso é perfeito.,30 de março de 2014,bubble_50
1842,Excelente,"De longe o melhor Steak de Brasília, os concorrentes tentam mas não há comparação, a tradição mantém o excelente padrão..",29 de março de 2014,bubble_50
1843,Padrão,O local já foi bem descrito... Limito-me a duas dicas. Experimente os drinks Wallaby darned e Strawberry rita; são muito bons e custam a metade do preço no happy hour. Outra dica é responder a pesquisa online e ganhar um aperitivo de graça.,29 de março de 2014,bubble_30
1844,Jantar em família,"Excelente, comida chegou rápido, tudo muito saboroso e quente , bebidas refil, a garçonete muito atenciosa não deixou nada a desejar ! Recomendo !!!",29 de março de 2014,bubble_50
1845,A melhor costelinha de Brasilia,"Outback conhecido como o restaurante com a melhor costelinha de Brasília. Além de um ambiente super seguro, preço bom. Vale a pena conhecer.",28 de março de 2014,bubble_40
1846,Excelente,"Ambiente agradável, atendimento fantástico e comida deliciosa. Recomendo a fazer uma visita o outback SteakHouse que visitei foi o do park Shopping",28 de março de 2014,bubble_50
1847,EXCELENTE,"Em dia de aniversário, nada melhor que comemorar num local bacana, de atendimento sensacional e de comida estupidamente saborosa! Um parabéns cantado pelos funcionários do espaço e pelos seus funcionários depois de um jantar maravilhoso, não tem preço!!",28 de março de 2014,bubble_50
1848,Outback,Excelente no happy hour! (Tirando as moscas que ficam te rodeando quando você senta nas mesas externas),27 de março de 2014,bubble_50
1849,Divertido,"Excetuando-se o preço, ambiente e menus excelentes. Poderia haver mais sabores de chás. A costelinha é imbatível!",27 de março de 2014,bubble_50
1850,Outback...,"O Outback é uma atração a parte na cidade em que a franquia se encontra instalada. Comida deliciosa, ambiente muito bom para curtir com os amigos e serviço de primeira.",26 de março de 2014,bubble_50
1851,Padrão outback,"Segue o alto padrão de todos os outros restaurantes da rede. A dica é pedir o pãozinho australiano de entrada como cortesia. Outra dica que poucos sabem é sempre pegar a nota fiscal e realizar a pesquisa de satisfação no site. Ao final, você ganha...Mais",26 de março de 2014,bubble_50
1852,Sempre excelente,"Quando você tiver alguma dúvida sem qual restaurante ir, vá ao outback steakhouse!
Ele mantém a excelência do padrão americano!
Não fique apenas na 
Costela ""ribs on barbecue"" e na cebola, pois existem diversos pratos que são maravilhosos como o espaguete com filé, e alguns...Mais",26 de março de 2014,bubble_50
1853,Happy Hour,"Local agradável para um happy hour com os amigos. Garçons super atenciosos e uma costelinha divina, que ira qualquer uma do regime.",25 de março de 2014,bubble_40
1854,Muito Bom!,"Outback do Iguatemi, muito bom , tirando a grande fila de espera , o resto é tudo perfeito, começando da cebola empanada ao chopp que ao meu ver é o melhor que já tomei, tem também o pãozinho de entrada, bem como aquela costelinha, o...Mais",24 de março de 2014,bubble_50
1855,M-A-R-A-V-I-L-H-O-S-O,"não há outra palavra para descrever o lugar! A comida é maravilhosa! O atendimento então, nem comento, de tao bom! Pessoal bem treinado é outra coisa! Recomendo pedirem de entrada o pãozinho australiano, é de comer rezando! A famosa costelinha é deliciosa! Nao curto carne,...Mais",24 de março de 2014,bubble_50
1856,Tudo de bom,"Outback do Iguatemi. Sempre lotado mas com a qualidade de sempre. Garçons eficientes, chopp gelado (tem o black) e aquela costelinha de porco para sair do regime. Recomendo",21 de março de 2014,bubble_50
1857,Cebola,"A cebola empanada é perfeita e o chopp geladíssimo.
Isso sem falar dos demais pratos do cardápio.
Atendimento bom mas sempre lotado.",20 de março de 2014,bubble_50
1858,Perfeito,"Restaurante muito bem localizado, com uma comida perfeita e atendimento impecável fazem do Outback Steakhouse uma excelente opção para quem vai a Brasília.",20 de março de 2014,bubble_50
1859,Culinária Australiana $$,"Pontos positivos -
O almoço (comida) foi muito bom e recomendo o Ribs On The Barbie
Costela de porco defumada e grelhada, regada com o delicioso molho Barbecue, servida com fritas e Cinnamon Apples. (costela assada com molho tipicamente Australiano, fritas e batas grelhadas). Ah,...Mais",19 de março de 2014,bubble_30
1860,Costelinha perfeita,"Um dos melhores lugares da cidade para comer...
A costelinha de porco é simplesmente a marca do lugar com um sabor inigualável!
O ambiente também é ótimo e cabe em qualquer ocasião...
O valor é um pouco alto pro tipo de prato, mas, considerando o...Mais",18 de março de 2014,bubble_50
1861,Costelinha perfeita,Eu amo a costelinha do Outback Steakhouse. O pão de lá também é o melhor. O que eu não gosto é que geralmente esperamos muito para conseguir uma mesa. O lugar é sempre cheio.,17 de março de 2014,bubble_50
1862,Perfeito,"Ambiente calmo, bom para confraternizações e reunioes com familiares. A comido é um pouco cara, mas vale muita a pena.",14 de março de 2014,bubble_50
1863,"Comida muito boa, mas inimiga da dieta","Bom lugar para ir comer com os amigos ou comemorar um aniversario. Pratos, sobremesas e bebidas muito boas. Além dos pratos, sobremesas e bebidas mais tradicionais, recomendo a caipirinha de uva com manjericão. Restaurante pouco recomendado para quem está de dieta, no entanto.",12 de março de 2014,bubble_40
1864,Ô Restaurante,"Restaurante muito bom, ótimo atendimento sem contar os pratos deliciosos servidos, sem falar do chopp que desce redondo.",12 de março de 2014,bubble_50
1865,Indispensável nas comemorações,Meus filhos adoram. Boa carne e excelentes sobremesas em um clima aconchegante e com boa música. Atendimento atencioso e fartura nos pratos.,10 de março de 2014,bubble_50
1866,Ambiente maravilhoso,"Além do ambiente aconchegante a comida é gostosa e os preços são justos. Vale a pena conhecer, lá atende todos os gostos: Carnes, saladas, peixes e aquela sobremesa irresistível.",10 de março de 2014,bubble_50
1867,excelente,"formos jantar numa sexta feira saborear uma costela de porca euma cebola crocante maravilhosa,não deixe de ir e imperdivél.",10 de março de 2014,bubble_40
1868,Jamais esquecerei,"Sem dúvida a melhor costelinha do mundo! Ambiente muito aconchegante, mas tá sempre lotado e não faz reserva, então é preciso chegar cedo e ter paciência. O atendimento é bom e o cardápio é bem variado.",9 de março de 2014,bubble_50
1869,Cardápio picante,"Já fui em várias filiais do Outback no Brasil e noutros países. De todos os locais a filial de BSB do Parkshopping é a que mais capricha na pimenta, praticamente em todos os pratos. A comida segue o padrão da rede, além do chopp bastante...Mais",6 de março de 2014,bubble_40
1870,"Ambiente Bom, Comida nem tanto...","Restaurante bem localizado e com ambiente padrão da rede. A comida, entretanto, ficou abaixo das minhas expectativas, não vale o preço cobrado. Relação custo/benefício é negativa, portanto.",4 de março de 2014,bubble_30
1871,Comida tipo american bar,"Restaurante possui bom cardapio de comidas. O chop eh muito bom, numca caneca grade - que não tem comparacao em outros locais da cidade.",2 de março de 2014,bubble_40
1872,Outback é sempre Outback,"Excelente atendimento e localização em Brasília. Padrão da maioria dos restaurantes da rede, porém, os preços do de Brasília diferenciam muito dos outros: são mais caros!!",1 de março de 2014,bubble_50
1873,Costela inigualável; agradável ambiente,"Pensei em desistir em virtude da grande demora por uma mesa para sete lugares - esperamos mais de uma hora em plena 4ª feira!!! Mas a visão dos pratos e o cheiro da comida, assim como o fato de servirem chopes e outras coisas (tradicional...Mais",27 de fevereiro de 2014,bubble_40
1874,Adoooro!!!,Bom lugar para reunir a turma para um happy hour . A famosa costelinha e sua aquela cebola maravilhosa faz  nossa dieta ir pro espaço sem dor na consciência. Pelo menos uma vez na semana é obrigação quebrar a dieta ..rsrsrsr....vale a pena sempre ir...Mais,27 de fevereiro de 2014,bubble_50
1875,Delícioso,"Ótimo atendimento e ambiente agradável. A comida chega rápido, mas chega um pouco fria. A cebola empanada tem que estar no cardápio, uhumm!!!",26 de fevereiro de 2014,bubble_40
1876,Delícia!,"Adoro a comida e o ambiente. O pãozinho quente de entrada é uma delícia, assim como a cebola empanada...humm. Vale muito conhecer!",26 de fevereiro de 2014,bubble_40
1877,Muito Bom,"Pra quem gosta de carne, o lugar é excelente. comida australiana, ótimos pratos e porções generosas, a decoração dark torna o lugar mais intimista. recomendo.",26 de fevereiro de 2014,bubble_40
1878,O pior serviço do Brasil,"Adoro a rede e já frequentei o outback em diferentes cidades, mas o do ParkShopping de Brasília consegue ser o pior do Brasil de longe. Não pela comida ou decoração, que é basicamente a mesma em todas as franquias, mas pelo PÉSSIMO atendimento prestado. Primeiro...Mais",24 de fevereiro de 2014,bubble_20
1879,Muito bom,"Sempre muito cheio, a opção de BSB tem um clima agradável. Na parte externa do restaurante, é muito gostoso à noite. A batata frita é sempre uma boa pedida",23 de fevereiro de 2014,bubble_40
1880,Muito bom,"É um ótimo lugar!!! As comidas são diferentes, porém, muito saborosas. Esse restaurante é Australiano e a decoração é toda voltada para a Austrália e é um ambiente mais escuro, muito legal! Vale a pena conferir!",21 de fevereiro de 2014,bubble_50
1881,Comida com gosto,"Bão demais. A carne é suculenta o tempero é no grau, a porção é generosa, o atendimento é vip, o ambiente é agradabilíssimo. Vale a pena.",21 de fevereiro de 2014,bubble_50
1882,happy hour,"excelente barzinho para encontrar amigos e botar as conversas em dia. o preço é bem justo e ele faz jus a sua fama, principalmente sobre a cebola!!!! delicia.",21 de fevereiro de 2014,bubble_50
1883,muito bom,"É sempre muito bom, fica aberto direto nos finais de semana, o que proporciona um almoço fora de hora, se você quiser.",20 de fevereiro de 2014,bubble_40
1884,"Se tiver paciência, vale a pena","O Outback é excelente. Costumamos ir com alguma frequência para comemorar aniversários e tal. Normalmente, comemos batata e costelinha de porco (ribs). Refil de bebida também vale a pena. Já comemos as onion rings, mas não curtimos muito não. O sorvete é delicioso.

O problema...Mais",18 de fevereiro de 2014,bubble_40
1885,Sempre uma ótima opção,Melhor opção entre restaurantes steakhouses. Pratos sempre bem feitos e bem servidos. Atendimento da melhor qualidade. E chopps bem gelados.,17 de fevereiro de 2014,bubble_50
1886,Gostoso demais,"O negócio aqui é o seguinte: tem que comer a costela no molho barbecue, o negócio é bom demais e olhe que não sou fã de carne. Pra diminuir a culpa pede uma ceasar salad para acompanhar. Dá pra duas pessoas comerem acavaladamente...rsrsrsrsrs",13 de fevereiro de 2014,bubble_40
1887,Muito bom!,"Outback sempre mantendo o seu excelente padrão, ótima opção tanto para almoçar quanto jantar com a família, para quem gosta de pescado recomendo o prato South American Salmon, para salada recomendo a Grilled Chicken Caesar Salad e como aperitivo para acompanhar o chop, a famosa...Mais",13 de fevereiro de 2014,bubble_40
1888,Vale a pena esperar,"Todos os pratos são muito bons, mas o carro-chefe da casa é a costelinha ao molho. Para quem gosta, tem o melhor chopp escuro da cidade, que fica ainda melhor no Billabong Hour. O melhor horário para chegar e sentar é por volta das 23:00....Mais",10 de fevereiro de 2014,bubble_40
1889,Camarão diferente,"Recomendo o novo petisco: seis camarões grandes crocantes, com um molho doce muito saboroso feito de geleia de laranja picante. Prato para 1 pessoa. O preço é honesto, o prato é muiiito bom.",9 de fevereiro de 2014,bubble_50
1890,Muito bom,Comida excelente para almoço. Espaguete com camarão e a coatelinha de porco estavam uma delícia.  Chá de pêssego para acompanhar também recomendo.,8 de fevereiro de 2014,bubble_40
1891,"Muito bom, mas paciência é importante","É um restaurante excelente, as comidas são muito gostosas. Mas se for, paciência para esperar pois sempre é muito cheio. E justamente por estar muito cheio o atendimento não está dos melhores!",7 de fevereiro de 2014,bubble_40
1892,Muito bom se tiver com paciência para esperar,"A comida é excelente, os drinks também. O problema é a espera. Nossa, eu sempre fico por volta de 1 hora esperando para sentar em uma mesa, e quando sento na mesa, mais um tempão pra comida chegar. E aquele pãozinho que oferecem é legal,...Mais",6 de fevereiro de 2014,bubble_40
1893,Boa comida e bom ambiente,"Para quem aprecia uma boa comida, a carne vermelha, a costela suína, entre outras, o Steakhouse é uma ótima opção, sem falar nos aperitivos batatas e cebolas fritas, drinks e sobremesas também são uma ótima pedida. O local é muito agradável. A espera pode ser...Mais",5 de fevereiro de 2014,bubble_40
1894,outback é sempre uma festa!,Náo deixe de pedir a famosa cebola de entrada. É divina e vai muito bem com o steak....peça tambem uma cerveja gelada e sinta-se no céu,5 de fevereiro de 2014,bubble_50
1895,Muito bom,Um dos meus preferidos. Gosto da Costela com barbecue. O atendimento geralmente é muito bom também. Fui no meu aniversário e ganhei uma sobremesa de presente. O lado ruim é que quase sempre está cheio e é preciso ficar na fila.,5 de fevereiro de 2014,bubble_40
1896,Boa comida,"A comida é ótima!! A cebola então, sensacional, mesmo para quem não gosta de cebola. Os garçons são ótimos, muito prestativos, a comida chega rápido. O problema maior é a demora pra se conseguir uma mesa, principalmente no jantar, demora muito. Eles podiam ampliar o...Mais",5 de fevereiro de 2014,bubble_40
1897,Comida excelente e ambiente super agradável,"Para um jantar com amigos, a dois, romântico ou simplemente para um happy hour é um lugar excelente! A comida é impecavelmente gostosa, chopp gelado e saboroso e atendimento muito bom. Só costumar lotar de vez em quando e ter que esperar por mesas, mas...Mais",5 de fevereiro de 2014,bubble_50
1898,Uma delícia,"Comida maravilhosa, porções generosas, atendimento prestativo, dependendo da quantidade de pessoas não é tão rápido quanto gostaríamos. O ambiente é muito bom, da pra ter um jantar ou almoço agradável com a família, amigos ou com o namorado. Os drinks são excelentes também!",5 de fevereiro de 2014,bubble_50
1899,Humm!,Uma culinária de excelência. Ótima opção pra se reunir com os amigos ou até mesmo pra um jantarzinho romântico. Super recomendo!,4 de fevereiro de 2014,bubble_50
1900,Boa comida americana,"Para quem aprecia uma boa carne com fartura o Steakhouse é uma ótima pedida. A batata, drinks e sobremesas também são uma ótima pedida. O local é muito agradável. A espera pode ser longa dependendo do horário.",4 de fevereiro de 2014,bubble_40
1901,Serviço Demorado,Demoramos bastante para sermos atendidos e a comida tem um gosto muito forte de alho. Você fica lembrando da comida o resto do dia.,4 de fevereiro de 2014,bubble_30
1902,Então....,O atendimento é muito bom e a comida é deliciosa como em todos os restaurantes da rede. Fiquei preocupada apenas com um fato: tinha muitos menores no ambiente e eles estavam bebendo. Havia um ou dois jovens que apreciam ter mais de 18 anos que...Mais,3 de fevereiro de 2014,bubble_50
1903,Melhor de Brasília,"Comida excelente e ótimo atendimento, funcionários atenciosos. O único defeito é o local ser muito disputado, tendo filas de espera gigante.",3 de fevereiro de 2014,bubble_50
1904,A qualidade realmente decaiu,"Já escrevi uma avaliação aqui na qual eu ressaltava os pontos positivos do Outback. Porém a qualidade caiu absurdamente, principalmente em dia de lotação máxima, como quinta e sexta e fins de semana. Nesses dias cheios, o garçom mal aparece na sua mesa, os pratos...Mais",2 de fevereiro de 2014,bubble_30
1905,Adoro,Adoro ir no outback para tomar drinks e apreciar aperitivos e pratos deliciosos. Eu sempre peço a cebola empanada (Bloomin' Onion) e a costelinha ao molho barbecue (Ribs on the barbie).,31 de janeiro de 2014,bubble_50
1906,Delicioso Chopp,Até as 20h paga-se 50% do valor do chopp. Não deixe de experimentar a cebola e as costelinhas ao molho barbecue. Imperdível!,29 de janeiro de 2014,bubble_50
1907,Carne apenas razoável,"A casa costuma estar cheia mas dessa vez fomos durante a semana para almoçar e o movimento estava tranquilo. Eu e minha esposa optamos pelo menu do almoço, que inclui uma entrada e a carne com um acompanhamento. A sopa de milho com bacon esta...Mais",29 de janeiro de 2014,bubble_30
1908,Maravilho!,"Fomos no outback para jantar e pedimos a famosa costelinha de porco. Estava maravilhosa, como sempre! O ambiente agradável e atendimento especial. Pena que estava cheio, como sempre. Mas a espera vale a pena. O preço é justo pela qualidade da comida.",28 de janeiro de 2014,bubble_40
1909,Ambiente Agradável,"Pratos deliciosos. Atendentes educados e bem treinados. O local não é grande. Dependendo da quantidade de pessoas na casa, o pedido demora. Não tem coca, só pepsi. Os anéis de cebola são muito gostosos. Dificilmente encontra-se lugar para estacionar que não seja no estacionamento pago.",28 de janeiro de 2014,bubble_40
1910,Adoroooooooo,"O Outback é um lugar que muitos em Brasília doram ir, não só para jantar, para para um happy hour. Excelente atendimento, excelentes pratos, chopinho gelado, espaço agradável. Quem mora aqui já sabe, mas quem vier a passeio, eu recomendo como um dos lugares imperdíveis....Mais",27 de janeiro de 2014,bubble_50
1911,Outback em qualquer lugar!!!,"Seja em São Paulo ou na Capital federal outback em qualquer lugar é sensacional, fizemos um confraternização com o pessoal da empresa é sempre muito bom !!! Dessa vez pedi um hambúrguer que foi maravilhoso acompanhado de onion rings que é tradição !!! Sensacional",27 de janeiro de 2014,bubble_40
1912,Excelente,"É um restaurante aconchegando, com um atendimento ótimo, além de uma ótima refeição. Ótimo lugar para um  happy hour.",27 de janeiro de 2014,bubble_50
1913,FORMIDÁVEL E AGRADÁVEL,"Trata-se de um ótimo restaurante. Seus funcionários (garçons), são competentes, alegres e rápidos nos atendimentos. Existem dois setores: um interno, muito confortável, bem escuro, luz iluminando apenas cada mesa individualmente: outro externo, muito confortável, bem claro pois localiza-se na parte externa. As bebidas e as...Mais",26 de janeiro de 2014,bubble_50
1914,Ótimo local,Local aconchegante e comida incrível além do atendimento excelente. O Chopp é incrível pois a caneca vem congelada e o pãozinho australiano que vem de entrada é divino. Também adoro os chás que vem na caneca bem gelados e você paga somente um e bebe...Mais,26 de janeiro de 2014,bubble_50
1915,Delicioso,"Este restaurante mantém a mesma qualidade das demais filiais do país.  Quem estiver com saudade ou com desejo de comer as especialidades do Outback (como a cebola e o rib, por exemplo),. não vai se decepcionar.",26 de janeiro de 2014,bubble_50
1916,"cebola crocante, so no Outback","Uma experiencia nova e deliciosa, nunca vi antes uma cevola crocante acompanhada de um shop delicioso como no Outback, Vale a oena, o atendimento é muito bom o local é muito agradavel e bem decorado.",26 de janeiro de 2014,bubble_40
1917,Perfeito,"O lugar é incrível e a comida é deliciosa! Recomento tudo, ambiente, atendimento e qualidade da comida. A costela é maravilhosa.",24 de janeiro de 2014,bubble_50
1918,Ótimo lugar!!,"Lugar bom para quem gosta de comidas tipicamente americanas.
Muito cheio aos domingos!!
Mas com ótimo atendimento.",23 de janeiro de 2014,bubble_40
1919,Excelente comida e atendimento,"O atendimento é um dos melhores de Brasília. Além do estilo casual, o atendimento normalmente acontece com simpatia e eficiência. A comida também é muito boa, mas para quem não gosta de pratos mais condimentados, pode não ser uma boa (apesar de eu achar que...Mais",22 de janeiro de 2014,bubble_50
1920,Tem melhor? Não!,"Showwww.  A cebola, a costela e a bata frita são as melhores. Não conheço nenhum lugar com uma comida parecida e tão boa qt essa.",21 de janeiro de 2014,bubble_50
1921,Não tenha pressa!!!!!,"Muito difícil avaliar o outback, especialmente pelo ambiente característico do restaurante australiano e o cardápio impecável. Quando chega a sua vez de ser atendido, aí tudo fica melhor. Os garçons são sempre alegres e educados. O chopp é geladíssimo. O grande problema, na minha opinião,...Mais",21 de janeiro de 2014,bubble_40
1922,Gostoso!,"Geralmente é cheio e tem lista de espera. Quando fui, havia 31 pessoas na minha frente.

A comida é deliciosa. A carne mal passada é excelente. Cebola à milanesa. Nunca desaponta!

O atendimento às vezes deixa a desejar.",21 de janeiro de 2014,bubble_40
1923,Casa tipo Americam bar!,"O chope do outback eh uma delícia, assim como a costelinha! Ambiente descontraído, pratos deliciosos (picanha, costelinha) a cebola gigante frita é um petisco imperdível, Porém o outback peca em pontos que são fundamentais, na minha opinião. As filas para este restaurante são intermináveis.",20 de janeiro de 2014,bubble_40
1924,"O chope é excelente, mas a fila de espera...","Tenho ido ao Outback do Iguatemi pelo menos uma vez a cada dois meses. O ambiente é muito agradável, os aperitivos muito bons e o chope simplesmente excelente! O problema é que chegando depois das 18 horas a fila de espera é enorme e você...Mais",20 de janeiro de 2014,bubble_30
1925,Péssimo atendimento,"O pessoal é mal treinado, mal educado, sem capacitação nenhuma para atender, a última vez prometi q não voltaria nunca mais. A garçonete com má vontade, parecia q estava fazendo favor. A comida é razoável mas depois do péssimo atendimento é difícil até de digerir.",20 de janeiro de 2014,bubble_20
1926,Muito bom,"Um dos melhores pratos do restaurante Outback Steakhouse a meu ver são as costelas de porco no molho bbq. Se vier acompanhado das famosas tiras de cebolas, melhor ainda.  O ambiente do restaurante é moderno e descontraído.  Recomendo.",20 de janeiro de 2014,bubble_40
1927,Se tiver pacioência vale a pena.,"Os preços são razoáveis, tem excelentes pratos, inclusive uma massa com camarão que é uma ótima opção. a única ressalva é o tempo de espera por uma mesa.",20 de janeiro de 2014,bubble_40
1928,Esperava mais,Gosto muito do estilo má no dia que fomui estava muito lotado e o atendimento ficou comprometido. A comida boa só que a bebida estava quente e demorava muito a rwposicao,20 de janeiro de 2014,bubble_40
1929,Filas intermináveis e comida apimentada,"O chope do outback eh uma delícia, assim como a costelinha!
Porém o outback peca em pontos que são fundamentais, na minha opinião.
As filas para este restaurante são intermináveis, fique preparado para esperar ao menos 1h (com entusiasmo) para sentar.
Depois, começa a saga...Mais",19 de janeiro de 2014,bubble_30
1930,Pesadelo na Billabong Hour,"A comida do Outback é realmente muito boa. As carnes, o frango picante e a batata frita com queijo e bacon são excelentes. Mas tudo vira um pesadelo se você vai na Billabong Hour. Horas esperando por uma mesa, uma multidão em pé desesperada para...Mais",16 de janeiro de 2014,bubble_20
1931,Muito bom!!!,"Ambiente descontraído, pratos deliciosos (picanha, costelinha) a cebola gigante frita é um petisco imperdível, de sobremesa tem o Chocolate Thunder que é deliciosooooo. Recomendo.",11 de janeiro de 2014,bubble_40
1932,O melhor chopp de Brasília,"Todos os pratos são muito bons. Já fui no Outback do Park Shopping umas 30 vezes e a comida sempre está bem temperada e no ponto solicitado.
O chopp escuro é insuperável, além de vir num copo hiper gelado.",11 de janeiro de 2014,bubble_50
1933,Chegue cedo,"Ótimo restaurante. Ambiente e clima agradável. A dica mais importante é: chegue cedo. O restaurante é movimentado e tem fila esperando lugar todos os dias, sem exagero. Mas a espera compensa. Recomendo a costela e a batata recheada.",11 de janeiro de 2014,bubble_40
1934,Muito Bom,"Algumas opções custam bem caras e são distribuídas em pouca quantidade nas porções, mas a qualidade é ótima. As bebidas então, nem se fala.
Experimentem a Pina Colada!!!",10 de janeiro de 2014,bubble_40
1935,Gostei,"Muito bom,pena que a fila de espera e muito grande!!!!!!!!!
Ja desisti varias vez de esperar........",10 de janeiro de 2014,bubble_40
1936,Outback Park Shopping,"Se você chegar cedo, a cebola frita saiu rapidinho. O Cinnamon Oblivion é ótima opção de sobremesa. Agora há mais opções para quem não quer comer carne: camarões e peixes. O atendimento vai depender do atendente, mas no geral é satisfatório.",9 de janeiro de 2014,bubble_40
1937,Atendimento lento,"A qualidade das bebidas e alimentos oferecidos é inquestionável, mas o atendimento deixar muito a desejar.
O bilabong hour, horário de maior movimento no restaurante, graças à promoção de chopps, muitas vezes nem compensa, pois demora demais pra chegar tanto o chopp, quanto a comida.",9 de janeiro de 2014,bubble_30
1938,Qualidade x Atendimento,"Adoro tudo o que o Outback serve. São comidas deliciosas; bebidas e sobremesas perfeitas.
Infelizmente, o atendimento é sofrível! Quando a gente chega à mesa, logo vem alguém para atender com muita simpatia, por sinal. O problema é que o atendente vai buscar o que...Mais",8 de janeiro de 2014,bubble_30
1939,Insuperável,"Muito bem localizado, em uma area nobre, perto de uma estação de metrô e de onibus, em um shopping de excelentes lojas, o Outback Brasilia é uma continuação da tradição das lojas desta marca. O chopp é insuperável pela qualidade e pela temperatura. O cardápio...Mais",8 de janeiro de 2014,bubble_40
1940,Perfeito,"Serviço excelente, rápido atendimento. Cardápio variado. A desvantagem é ter que chegar muito cedo para não ter que ficar na espera por mesa.",1 de janeiro de 2014,bubble_50
1941,Delicioso,"A qualidade das comidas corresponde com a tradição! Excelente restaurante. O único problema é a fila de espera que é enorme, na maioria das vezes, dura mais de uma hora para conseguir uma mesa. Localizado num dos melhores shopping de Brasília.",31 de dezembro de 2013,bubble_50
1942,A melhor costela ,"Para quem curte aquele bate papo com amigos e família o local é ótimo. Temos bebidas geladissima com refil grátis para os chás e refris. A cebola de entrada é ótima, assim com o frango apimentado. As costelas assadas são ótima. O atendimento é excelente....Mais",29 de dezembro de 2013,bubble_50
