review_id,title,author,rating,content,timestamp,is_verified,helpful_count,product_attributes,company
RR1R6DK6ZWV38,5.0 out of 5 stars Lo mejor,Isamary López,5,Si te gusta escuchar música con calidad definitivamente una jbl es tu mejor opción,"Reviewed in the United States August 20, 2024",True,0,Color: Black,Bose
R18ZKQWYU601OQ,5.0 out of 5 stars Great sound! (even when loud),Brian F,5,"So, I was looking for a speaker that was loud enough to be heard throughout the gym while playing 🏀, but still small enough to fit comfortably in my gym bag. While this is a bit bigger than my last portable speaker, the sound is SO much better (and louder), and the sound quality is still really good at louder volumes. Highly recommend!The only thing I would love to see is a little bag that would protect the speaker and keep the cords together.","Reviewed in the United States July 13, 2024",True,1,Color: Black,Bose
R1NPRY57QKNA4O,5.0 out of 5 stars This is a great product. Good sound volume.,Daniel Griffin,5,"This product works well, interfaces well with your phone. Your phone can adjust the volume. as well as adjusting the volume on the device.","Reviewed in the United States August 14, 2024",True,0,Color: Black,Bose
R3OV4ZMDAC9U3Q,5.0 out of 5 stars Works and sounds great,Aaron Russell,5,Long battery life and sounds great,"Reviewed in the United States August 12, 2024",True,0,Color: Black,Bose
R32MOP29DMQQ5D,4.0 out of 5 stars It's alright,Charlie,4,Love the color and the size but the battery lowky sucks. Has a good baseSo I'm satisfied,"Reviewed in the United States August 22, 2024",True,0,Color: Green,Bose
R1YNE5XGLTNEJJ,5.0 out of 5 stars Speaker,I love this speaker ❤️,5,I love this speaker,"Reviewed in the United States August 23, 2024",True,0,Color: Pink,Bose
R39S7L1VPFYVV7,5.0 out of 5 stars Best around,Corey,5,"Love this speaker, has wonderful water proof capability. Submerged it in water and take it out and still keeps playing.","Reviewed in the United States August 10, 2024",True,0,Color: Teal,Bose
R3OOV3IQ6TMPK5,4.0 out of 5 stars good deal,Jeffery,4,good deal,"Reviewed in the United States September 2, 2024",True,0,Color: Camouflage,Bose
R1F5JRG7KUSA8Q,"5.0 out of 5 stars Great sound, versatile, so nice to have! Goes everywhere.",Scott  Pederson,5,"I'm coming from owning a Bose Soundlink Revolve for the last 2 years, I use at home, but wanted something for the office.I got this JBL to play background music in my office. BUT - tried it at home, cranked up. WOW! I honestly think the JBL has better sound at higher volume than the Bose Revolve. Both doo fine for background music at work, but I find myself dragging this JBL with me to friends' houses, to the pool, out on the patio.Bluetooth to my phone, pick a Spotify playlist and I'm see for the day.This has an extra charging port on the back to keep my phone running while playing at the pool all afternoon - A nice feature (not tried it yet) but the speaker itself runs all day and never run out of juice.It's lightweight, easy to carry along.The two-sides have a passive radiator that enhances the low-bass (I know the Bose has good low bass too).","Reviewed in the United States June 11, 2024",True,6,Color: Black,Bose
R13A6N7TV0PR3Q,5.0 out of 5 stars Great speaker!! Highly Recommend!,Susan,5,"Accidentally left my last one at the pool while on vacay. Of course, it disappeared! Bought another one immediately!!! Use it all the time.","Reviewed in the United States August 6, 2024",True,1,Color: Blue,Bose
R1PBUJTF7U2NIN,5.0 out of 5 stars Igual que en la foto.,IVONNE M. SEDA RIVERA,5,La calidad de esta bocina es primordial.La carga le dura muchas horas y el sonido es excelente.,"Reviewed in the United States August 12, 2024",True,0,Color: Black,Bose
RF0UF0AUDR2F7,5.0 out of 5 stars Sounds amazing!,Tina,5,I bought this speaker to replace an older JBL Charge 3 speaker. This one sounds a lot better.,"Reviewed in the United States August 10, 2024",True,0,Color: Red,Bose
R3GUDU76HLDJSE,"5.0 out of 5 stars Nice, very very nice.",Niosvaldo Evaristo de Carvalho,5,"It was a gift for a dear friend, she just loved it.","Reviewed in the United States August 18, 2024",True,0,Color: Black,Bose
R2LKF1MW9ORM7H,5.0 out of 5 stars La mejor compra de mi vida!!!,Camilo Andrés Gutiérrez Vargas,5,"Es espectacular el sonido que tiene este parlante y la duración de la batería es increíble, sin duda la mejor compra que he hecho en mi vida!","Reviewed in the United States August 7, 2024",True,0,Color: Gray,Bose
RIQZECA4ZF10F,4.0 out of 5 stars Bueno,Juan vargas,4,Me párese de muy buen sonido 😃 execelente para ir de camping,"Reviewed in the United States August 25, 2024",True,0,Color: Black,Bose
R2RCVYG8ZDJTQA,5.0 out of 5 stars Sound quality is on point,Manyi7,5,"Very loud for its size, sounds better than Xtreme3 I suggest you buy two of these and pair them to get Streep sound","Reviewed in the United States August 12, 2024",True,0,Color: Blue,Bose
R1SDVX6075RKD0,5.0 out of 5 stars Excelente regalo para mi esposo,Itza777,5,"Excelente producto. La compre para regalarsela a mi esposo y le fascino. El sonido excelente, la bocina no pesa asi que es excelente para llevarla a cualquier lugar y facil de usar. Ahora mis hijos quieren que les regale una a cada uno de ellos asi que tendre que compras otras mas.","Reviewed in the United States July 18, 2024",True,0,Color: Black,Bose
R23T19RWWBRKJH,5.0 out of 5 stars Great speaker with a bulletproof design,Brandon,5,"Out of the box, you could tell it was very well designed and built. I literally turned it on, saw it appear on my BlueTooth, connected and started playing music in 10 sec. We take it everywhere and it has great sound for its size (e.g., at the beach, out on the deck, or even in the house).Extremely solid, easy to use, and with great sound. Can't really go wrong here.","Reviewed in the United States July 11, 2024",True,0,Color: Black,Bose
R38QY0LWJMRGEW,5.0 out of 5 stars Awesome sound!,Keith Richter,5,"I was looking for a speaker That had a stereo sound. I thought I was going to have to pay a lot more to get what I wanted, but this was everything I was looking for. We have only turned it up to number four on the volume. It sounds amazing!","Reviewed in the United States July 22, 2024",True,0,Color: Black,Bose
R227ZEFRQHAUTT,5.0 out of 5 stars Loud and Clear,Customer,5,"JBL quality. Loud, clear and a decent amount of bass.","Reviewed in the United States August 17, 2024",True,0,Color: Black,Bose
R2OC2U8VLQZ5Z7,5.0 out of 5 stars Love it,Brent Bolde,5,We bought this speaker for our boat and it sounds amazing. It sounds so smooth and clear it’s perfect for what we wanted. Very happy with our purchase.,"Reviewed in the United States August 8, 2024",True,0,Color: Camouflage,Bose
R39ZSPSQCTFPK4,5.0 out of 5 stars Bought my 6th one.,Biran Klab,5,I own 3 now. Bought 3 for gifts. Best out there. And they all link together for whole house music.They are next level above my old Flip 5 (s) that I used to buy.,"Reviewed in the United States July 30, 2024",True,1,Color: Teal,Bose
R3HWMG768ZXQ89,5.0 out of 5 stars Calidad de Sonido y Potencia Portable,Excelente Calidad de Sonido y potencia para el Tamaño que tiene,5,Excelente para llevar a cualquier parte y de paso puedes utilizarlo como power Bank,"Reviewed in the United States August 16, 2024",True,0,Color: Black,Bose
R2XH2B2MFNR1T6,5.0 out of 5 stars Absolutely Love,Km,5,"This speaker is amazing! Bluetooth connectivity is great. It’s extremely durable and lightweight. It’s a tad big, but doesn’t take up to much space. The sound quality and battery life is fantastic. Last up to 5-6 hours! I highly recommend!","Reviewed in the United States July 29, 2024",True,0,Color: Black,Bose
R3RCFSGGMHO6PE,5.0 out of 5 stars The sound is amazing.,Neely,5,I have this speaker in my workshop and it works great!,"Reviewed in the United States July 16, 2024",True,0,Color: Black,Bose
R1XL54A90IT3QS,5.0 out of 5 stars Best bang for the buck,luke lukoivc,5,Very loud especially at the beach when nearby. Great battery life,"Reviewed in the United States July 14, 2024",True,0,Color: Black,Bose
R1ETBJFGQPFLS0,5.0 out of 5 stars Music,Cry-69,5,I need a good volume bluetooth speakerI need to order another one,"Reviewed in the United States July 15, 2024",True,0,Color: Gray,Bose
RSZWA7V0H2AA5,5.0 out of 5 stars Impressive sound from such a small speaker,Amazon Customer,5,"Got this little gem for the wife on her pool side days. Now she uses it all the time. We replaced a Bose w ipod dock. Sound is so very comparable, at half the size. Great purchase.","Reviewed in the United States June 30, 2024",True,0,Color: Blue,Bose
R1Y1IKOVQ1A406,5.0 out of 5 stars Seems to be good quality,Donna Hanford,5,so far Its been working fine. Volume seems good and sound is clear. Havent had it but a few weeks so we will see.,"Reviewed in the United States July 8, 2024",True,0,Color: Camouflage,Bose
R18CJ0MBMVK3X2,5.0 out of 5 stars Incredible Sound for a superb price!,BS,5,A great value for such a high quality speaker.,"Reviewed in the United States July 18, 2024",True,0,Color: Black,Bose
R1LI9KAK9EQAM7,5.0 out of 5 stars Best speaker for the $$$,Jose R.,5,"I had prevouly purchased another brand of speaker which was of great quality. I paid about double what the charge 5 cost. Returned it for one reason, and that's because it didn't fit in the same bag with my projector and lapyop. I wanted everything in one convenient bag. I'm so glad I did, because n ow everything fits into one convenient bag, I saved $$, and still got the same quality sound. If you are looking for a qualityblue tooth speaker that won't break the bank, look no further!","Reviewed in the United States June 2, 2024",True,0,Color: Gray,Bose
R1SXLG4N7OVIFW,5.0 out of 5 stars Fills my garage gym with sweet sound,Bryan NAAGA,5,"I needed a new, biggrt speaker for the garage gym. Headphones or my phone speaker wasn't cutting it. I also have an older, smaller Flip 4 speaker, but I wanted something with a little more base and power.The size is perfect for my gym needs. Based on good experiences with the Flip 4, I expect the quality and durability to last. Only time will tell.I didn't realize this speaker could be used as a power bank to charge something else. That's clever, and useful.","Reviewed in the United States June 14, 2024",True,1,Color: Black,Bose
R2MTCOSRSM1JI0,5.0 out of 5 stars Is the JBL better?,Richard McFarlane,5,"Good all-around sound quality especially on the lower frequencies; Midrange is good too. Even though i think the Bose has slightly better mid-range and high frequency, the JBL is a better all-round speaker.","Reviewed in the United States July 7, 2024",True,1,Color: Black,Bose
R23XL951YI4TYV,5.0 out of 5 stars I got my item,Manuel Soto,5,Love this speaker great sound and great quality,"Reviewed in the United States July 18, 2024",True,0,Color: Red,Bose
R2HZ8H9UYSB436,5.0 out of 5 stars Exactly what I wanted,Cary Zinke,5,"It looks as good as it sounds.Plus it's waterproof and perfect for my float/camping trips.Connects flawlessly to my Bluetooth.The battery lasts all day. Easy usb c compatible charging.It's beefy, and seems like it's made of quality materials, but not too heavy.Overall, I live this thing.","Reviewed in the United States June 22, 2024",True,1,Color: Gray,Bose
RO0AJ1UIFD4A3,5.0 out of 5 stars JBL speaker,Virginia H.,5,Quality is fantastic. Love the sound. I really enjoy listening to my music. Easy to carry around. Also attractive.,"Reviewed in the United States July 14, 2024",True,0,Color: Blue,Bose
R1KP6M7PN29A0Z,5.0 out of 5 stars Love this thing,oglel,5,Great sound easy to pair up with phone.,"Reviewed in the United States July 17, 2024",True,0,Color: Black,Bose
R2THQX79YB8O7C,5.0 out of 5 stars Great JBL,Sandra Gobble,5,Love the sound and range of this JBL charge 5 . Can’t wait to use on our boat !!!,"Reviewed in the United States July 17, 2024",True,0,Color: Black,Bose
R3SHDTTW6AD1HX,5.0 out of 5 stars Good Quality Speaker,Jenna,5,It works great! Good sound quality!,"Reviewed in the United States July 29, 2024",True,0,Color: Black,Bose
RS383I382XBTT,5.0 out of 5 stars Great sound and amazing battery life,BuckyMax,5,"Connect to bluetooth device playing music, and you have instant, good quality sound from the JBL speaker. The battery life is very impressive as well.","Reviewed in the United States July 13, 2024",True,0,Color: Blue,Bose
R1QT9FK5CFAMHR,5.0 out of 5 stars This is the best purchase I have made in years!!!,Jimmy Arbogast,5,Easy to use and GREAT to listen to. I love my JBL Charge 5!!! The sound is EXCELLENT!!!,"Reviewed in the United States July 10, 2024",True,0,Color: Blue,Bose
R301CVSSXHTCSV,5.0 out of 5 stars JBL Speaker,Randall,5,Good quality sounds. Works very well.,"Reviewed in the United States July 21, 2024",True,0,Color: Black,Bose
R1FKLVZ3EN7GEG,5.0 out of 5 stars Packs a punch for such a small speaker,Dr. D,5,I didn't think I would get this much sound out of small speaker. It's got great range for bluetooth connectivity although most of the time my phone is quite close. It picks up the signal easily and begins playing music immediately. I love the fact that I can plug in my phone to charge it and not worry about it draining while I listen to music. The price is reasonable for a quality brand that puts out substantial sound.,"Reviewed in the United States June 28, 2024",True,5,Color: Red,Bose
R2IRG6R08GK5VP,5.0 out of 5 stars Great we love it,Pete,5,Me & my wife of 40 years like everything about it & will order another if something should happen to this one,"Reviewed in the United States July 17, 2024",True,0,Color: Black,Bose
REG8KF9RSLB1,5.0 out of 5 stars Charge 5,Matt Bowman,5,This speaker is great for everyday or any outdoor activities. Battery life is great and sound is amazing.,"Reviewed in the United States July 10, 2024",True,0,Color: Black,Bose
R3IMVKQR5IMCA6,5.0 out of 5 stars The sound,marilyn luse,5,Sounds great and very convenient,"Reviewed in the United States July 22, 2024",True,0,Color: Blue,Bose
R3L5WRF8KSYGUO,5.0 out of 5 stars Awesome Sound,Ron,5,"Took the speaker out of the box and it was 40% charged which was awesome. Connected my phone to the speaker and as soon as I started playing music, my wife and I looked at each and was like ‘Damn’ this speaker has great sound. 50% volume was loud. Don’t need it any louder. Within 10 minutes we ordered another Charge 5. Highly recommended speaker. Now it’s time to go to the islands for vacation with the new speakers.","Reviewed in the United States June 9, 2024",True,2,Color: Gray,Bose
R3E31FEHRQS3LE,5.0 out of 5 stars Loud,jeff b.,5,"Use it in my work shop and strap it to the roll bar in my jeep, very satisfied!!","Reviewed in the United States July 14, 2024",True,0,Color: Black,Bose
RC8KSALA8X4Q7,5.0 out of 5 stars Sound,Jack,5,Sound and clarity are fantastic,"Reviewed in the United States July 22, 2024",True,0,Color: Blue,Bose
RNYN5B10QINZ2,"5.0 out of 5 stars Great Sound, portable and syncs with other speakers",Eric Gomez,5,Bought this for a family trip last year and haven't stopped using it since. Also syncs up with other JBL speakers so we can daisy chain them and have surround sound. Great bass frequency and loudness.,"Reviewed in the United States July 17, 2024",True,0,Color: Camouflage,Bose
R182LZH2899UXJ,4.0 out of 5 stars I got a Chinese knock off,"I got replica of a charge 5, not good.",4,This is definitely not a charge 5. I have multiple charge 5’s and what I got is definitely a Chinese knock off. Not what I expected to get at all.,"Reviewed in the United States July 28, 2024",True,0,Color: Black,Bose
R1B28L7CBVTG39,5.0 out of 5 stars Best ever,charlisa,5,This is the best speaker that I have ever purchased. The sound quality is amazing good quality and easy to travel with,"Reviewed in the United States July 29, 2024",True,0,Color: Pink,Bose
RFHFKID8AOCA3,5.0 out of 5 stars It jams,Dunnings_Garage,5,"Decided to go with this speaker as a replacement ""stereo"" in my vintage truck. its loud enough to enjoy music with the windows down, and the wind blowing, yet small enough to tuck under the dash, and not take up any space.","Reviewed in the United States June 19, 2024",True,0,Color: Black,Bose
R1IW29LSVZGSA4,5.0 out of 5 stars Awesome,Julie,5,This is a must have! The sound is so beautiful it's exciting. Perfect size for portability,"Reviewed in the United States July 29, 2024",True,0,Color: Blue,Bose
RHD5XYTO2GZ83,3.0 out of 5 stars Good,Daniel Wyatt Craig,3,I had a charge 4 then it decided not to hold a charge anymore. So I got the charge 5 it’s decent but I wasn’t super thrilled with the price and the sound quality I received. I’m a die hard JBL guy I put sound systems in trucks with their products and they are awesome. This model was kind of a let down so I purchased a jbl flip 6 same day in person it’s pretty good and compares to the charge 5 so then I purchased soundcore boom 2 all received with in 24 hours tested all three and I think the boom 2 is better for sound but the charge 5 is better for taking places . I like music when I’m working so sound quality is important to me. I’d say skip the charge 5 get a more expensive model or save money get the flip 6 which is like the charge 5 or get good quality in this speaker bracket by getting the boom 2 for 100 bucks. Ps the jbl app to mess with EQ is lacking in customization and barely changes the sounds. Honest opinion I spent a lot of money in 24 hours and I choose the boom 2 this go around. Maybe JBL will do the charge 5 better next time,"Reviewed in the United States July 24, 2024",True,1,Color: Green,Bose
R1JD37R6KVXJ40,5.0 out of 5 stars Great little speaker!,M. Brown,5,I've used this alot and highly recommend it! Very portable and produces good volume and quality sound.,"Reviewed in the United States August 2, 2024",True,0,Color: Black,Bose
R2G860XU9O84XO,5.0 out of 5 stars Just Amazing,Dr. Waleed,5,"I was in a hurry to order this item and did not have time to drive to bestbuy, i was sceptical to order from amazon but it is great and original new. the sound is great much better than flip and bose for a little more price, This item was eligible for setting up a password to receive from amazon driver. I suggest it if you are in an area that are not so safe","Reviewed in the United States July 2, 2024",True,1,Color: Black,Bose
R37PAZ6XWT77IM,5.0 out of 5 stars Worth it.,Ian,5,"The camo color looks good, matches my hunting cabin. Charges quick, easy to use and connect.","Reviewed in the United States August 4, 2024",True,0,Color: Camouflage,Bose
R2GZG3SUY7TB6L,5.0 out of 5 stars Beats,The Man From Oregon,5,These are the best portable small speakers out there. Last about 10 hours cranked up loud,"Reviewed in the United States July 28, 2024",True,0,Color: Black,Bose
R3SNE4CFU8H98C,5.0 out of 5 stars Amazing price point for B&O,Lowcountry harleyrider,5,"Needed another small, portable Bluetooth speaker to take along while traveling. Having used Bose Sound Link and similar speakers over the years, I noticed this B&O A1 2nd generation on sale and decided to purchase it based on my previous experiences with B&O. For roughly $200 US dollars on sale, I decided to purchase this speaker because of it’s relatively small footprint, having Amazon Alexa built in, and the sound quality (60 watts total power) of B&O. The design and build quality are what you’d expect from B&O. Beautiful brushed aluminum and a nifty little hand loop for carrying, the large donut-shaped speaker lies flat, while dispersing 360 degree stereo sound.After charging the battery to full, I quickly added the speaker via my iPhone’s Bluetooth settings and then upgraded the speaker software via the B&O app. You can easily change the sound output of the speaker through the customizable EQ settings via the app. Amazon Alexa is easily setup (via the Alexa app) and works like it’s supposed to. There are 3 microphones on the speaker and they function well. Sound is clear and bright. Soundstage is fairly wide for this little speaker and the volume gets plenty loud for my needs.Overall, I would recommend this product as an amazing value to anyone who wants a little BT speaker from B&O. It is water and dust proof (IP67 rated) and easily fits into a backpack or travel bag. In terms of durability, time will tell, but this thing is built like a tank, and weighs just one pound. I have not had any Bluetooth connectivity issues and the battery is rated to last 18 hours after a full charge (3 hours charging time via included USB-C cable). Any changes to the aforementioned specs and I’ll update this review. All in all, I’m happy with this purchase. If you like B&O, you can’t go wrong with a portable speaker at this price point.","Reviewed in the United States June 9, 2024",True,4,Color: Anthracite,Bang&Olufsen
R3AUXRX3JOHE81,5.0 out of 5 stars Excellent - Perfect for minimal Mac setup,Donovan Dillon,5,"I purchased the B&O Beosound A1 2nd Gen to improve my MacBook Pro - based, 2 cable (1 monitor power cord, 1 USBC to drive the external monitor + power my MacBook Pro) work from home setup. My work area is limited and in the middle of my kitchen / living / dining area — so aesthetics are also a factor.I specifically wanted: (1) reliable, high quality audio for conferencing and music, (2) small footprint, (3) cable-free / wireless operation, and (4) long battery life.On paper, the B&O Beosound A1 seemed ideal; however after extensive research I felt like I would be paying a premium for the small form factor while compromising on sound quality (ref Alan Ross YouTube videos) and perhaps battery life. I decided to take the plunge as I could return the unit if it disappointed.The unit was delivered on time and I was very impressed with the packaging, instruction booklet, physical quality, and straightforward button layout. Setup and software update using the B&O iOS app was intuitive and almost effortless. Pairing the unit with my MacBook Pro and selecting the microphone and speaker in MacOS preferences was routine. The unit charged from 80% to 100% using my MacBook Pro USBC power adapter in about 2 hours. I immediately tested music playback and found it acceptable and inline with Alan Ross’s review (good highs and mids, less than robust bass, and sound quality highly sensitive to speaker placement / tweeter orientation). I also observed that the unit would power off after a period of inactivity and was concerned that I might have to reset the speaker and microphone connections after turning the unit back on. All in all these were potential complications I could live with.The unit passed its inaugural 1 hour Microsoft Teams meeting / video conference with flying colors the following day: powering it up reestablished wireless Bluetooth pairing, plus microphone and speaker assignments; and audio quality was reliable and exceptional throughout the meeting. This is the primary reason I purchased the unit, so I was ready to claim mission accomplished. However, a surprise was in store.After my conference call I decided to check battery level using the B&O app — the unit was at 95% after a few hours of experimenting with music playback, letting the unit sit overnight and a 1 hour conference call in the morning. That was reassuring, but while in the app my attention was drawn to the app’s Equalizer feature which I had glossed over during setup and did not examine during my prior musical exploration -- so I decided decompress to random selections from my Apple Music library while also testing the equalizer settings.Wow, I was blown away by the difference in sound quality using the equalizer — particularly the Ambient setting. I listened to selections from John Williams, Florence + the Machine, Acadia, Los Lonely Boys, Makaveli, Chick Corea, James Blake, Lydia Low, Ani DiFranco, Prince, Coldplay, Matisyahu, Public Enemy, Anthony and The Johnsons, Yael Naim and others. The range featured classical, R&B, rock, reggae, metal, alternative, singer songwriter, vocal, instrumental, a cappella — an excellent sample of what I listen to — and nothing disappointed: Sound clarity is excellent, highs are bright, mids are uniform and punchy, lows are deep and moving for a 5"" speaker, and volume is excellent for my use case (personal audio — not throwing a party).Net-net: It turns out that the Beosound A1 2nd Gen was a no compromises purchase for my requirements. The form factor perfectly matches my minimal Mac setup, the conferencing functionality is great and the sound quality is exceptional for my musical tastes. This product is of the best purchases I’ve made.","Reviewed in the United States September 25, 2020",True,108,Color: Anthracite,Bang&Olufsen
R2OHP2019GXCEI,5.0 out of 5 stars Way better than Bose sound link mini,Pathguy,5,"I had Bose sound link mini for traveling for more than 10 years. It worked well and sounded not bad but boomy and slightly muffled. When Beosound a1 went on sale, I got it and it sounds way better with more clarity and more detailed. The bass is not as loud as Bose but punchier and clear. The sound is night and day compared to Bose. It’s hard to understand the negative reviews on the sound, but there are always negative and uninformed people who are never satisfied with anything. Setup was easy and similar to Bose.","Reviewed in the United States August 23, 2024",True,1,Color: Anthracite,Bang&Olufsen
R24P1NUVR4D7C8,4.0 out of 5 stars Super speaker,Greg D,4,"Great sound, great speakerphone, easy to connect, great looking design, great price, all around winner for me. I use them every day and I wish I had them much earlier.","Reviewed in the United States July 18, 2024",True,0,Color: Grey Mist,Bang&Olufsen
R2U5KOZF4OEAHD,5.0 out of 5 stars Best one that i tried out of several,Peter Dapice,5,"I ordered about a dozen bluetooth speakers so i can try them side by side.Honestly, most were really good when listened to by themselves, but once you start comparing them in an A/B test you really start to hear the subtle differences that make some speakers better than others.This speaker is not the best for booming bass, so if that's your thing, you may want to look elsewhere.what you do get is a clear, accurate and wide sound stage. There is low end to be had and i think it is in perfect balance in contrast to some other speakers that were so bass forward as to be a bit boomy.The speaker is also very aesthetically pleasing, lightweight and easy to take with you for traveling.Bluetooth connectivity was quick, easy and 100% hassle free whereas some of the other top models out there had trouble connecting or random disconnects or dropouts.my only complaint - if i absolutely had to make one - would be that it does not come with any type of carrying or travel case. A simple felt bag would have been nice just to protect it from scuffs or scratches, but i can probably find an old Crown bag or something to put it in.Buy this speaker - you WILL like it","Reviewed in the United States March 27, 2024",True,12,Color: Anthracite,Bang&Olufsen
R22D0IL1H0RO68,5.0 out of 5 stars Awesome Sound,William Richardson,5,Purchase one of them and connected it and the sound was mind-blowing as to the clarity of the music. It sounded so great that I did a review and it was recommended to try to for Optimum stereo sound and for audio file quality. When I purchased a second one and connected it in Stereo mode it was true audio file quality and the sound was beyond what I would expect. Will definitely be purchasing more of these products.,"Reviewed in the United States August 30, 2024",True,0,Color: Anthracite,Bang&Olufsen
R17V0MBO3O6UB3,1.0 out of 5 stars Not recommended,Demiurge,1,"Sound is decent for the size/portability. But after having this for several years, there are just too many short falls in comparison to my other travel size speakers.Battery life has dropped down to abyssal levels after intermo use over the last two years. Im talking, 3 hours at modest volume at most. I've never seen battery degradation like this, despite making sure I followed typical protocols for battery life during this time. It may have also been sub par to begin with in terms of battery life, but I find myself blown away with how quickly it dies nowadays.The app is horrible, and the Bluetooth connectivity is always a chore. Sometimes I will take me 15 min of switching the speaker on and off, Bluetooth on and off on the device, forgetting the device, re pairing, etc until I get it to work... Which always seems to be random. And it's not just my phone - my wife and kids phones have the same issue, whether using the B&O app or not. Ive never had a Bluetooth device act so poorly in my life. This alone is not worth the hassle.Build quality is great. Solidly built. Sounds decent but not exceptional for the price. I don't often review, but am surprised this has so many positive reviews, to be honest. Definitely a hundred better options out there in this price range and size.I definitely will not be buying anything B&O again.","Reviewed in the United States July 23, 2023",True,13,Color: Grey Mist,Bang&Olufsen
R1SFUUYD6D671H,5.0 out of 5 stars outstanding sound for size,charles h koh,5,"after experiencing the joy of bluetooth speakers in hotels in Japan, I decided that bringing one along for travel would be just awesome. I cycled thru many models/brands and THIS IS THE ONE for size/sound balance. good clean sound - with ability to favor bass or treble. the quirky app does work. the bass is amazing for the size . I bought another for stereo and the separation and transparency is outstanding. I use it outdoors and one on the mattress as bedtime speaker - the bass will rock you! this is a better result than putting bedroom speakers out loud enough or using AirPods in bed. completely happy with purchase. I stream Tidal.","Reviewed in the United States June 22, 2024",True,2,Color: Grey Mist,Bang&Olufsen
R3HWAFKVAXEF4J,5.0 out of 5 stars Great sound,Brave Scout,5,Our son gave us a B&O portable speaker several years ago. It finally died after many years. We replaced it at first with a less expensive one from a different manufacturer as we were out of the country. A couple of months after we returned we purchased the latest version of the B&O speaker as the sound is superior. We use the speaker daily and find it to be worth spending a little more for sound quality.,"Reviewed in the United States July 7, 2024",True,0,Color: Grey Mist,Bang&Olufsen
RO99DWQHXAYOA,5.0 out of 5 stars Still great after 3 years of use,Larry Yonce,5,"Rich sound with different sound modes if you use the free Bang & Olufsen app. Have the option to use Amazon Alexa as well. Can use the built-in Alexa to listen to audiobooks on Audible also. Automatically shuts off if idle , but considerable variation in how long device waits before shutting off; especially if Alexa is set to ON and waiting for any possible requests. Bluetooth connectivity has worked on my smartphone and laptop computer with equal ease. Great product.Also purchased a Pink one to stereo pair with my Green one. Superb stereo function, and you do not need an app to pair them","Reviewed in the United States June 18, 2024",True,0,Color: Green,Bang&Olufsen
R211TDJRFHGSJS,5.0 out of 5 stars B&O A1 2nd,Hong Kong People,5,Very Very Good Quality & Price so Prime.,"Reviewed in the United States August 7, 2024",True,1,Color: Anthracite,Bang&Olufsen
R2LVCNK8M2YLCR,4.0 out of 5 stars Nice speaker and mic option,Clay Pigeon,4,Got bundled with a B&O Explore and prefer that one for sound quality. A1 included mic for use with phone.Works well for conf calls with durability for job site environment,"Reviewed in the United States June 14, 2024",True,1,Color: Anthracite,Bang&Olufsen
R1ZUIED5M9C01F,5.0 out of 5 stars worth the money,Fung,5,"sleek design, easy to use, easy to pair, good quality, worth your money.","Reviewed in the United States July 24, 2024",True,0,Color: Sport,Bang&Olufsen
R38H6S9H6NZ0KC,"5.0 out of 5 stars Don't believe every review you read, especially negative ones.",CP,5,"Don't believe every review that you read...and only take isolated reported connectivity issues with a grain of salt, especially when they are incorrect. i.e. bluetooth 5.1 connectivity distance etc. Most connectivity issues in my 35 yrs of tech experience are due to ""user error"". Beyond that most can be, and are corrected with a firmware update. Now that being said, my opinion of course here on this unit follows. I have only had this 2nd generation Beosound A1 for a day, so keep that in mind. But right out of the box, this is the best sounding truly portable speakers that I have ever heard, period. Amazingly so, in fact that I have ordered a two more to fit an application that required exactly what these A1's offer. Beautiful clean sound that is loud enough in a large hockey puck style footprint the can be placed under a kitchen cabinets trim, virtually out of sight. How awesome it that? I had zero connectivity issues, and as a matter of fact I was surprised how well the connectivity worked with my iPhone, iPad, and 12"" MacBook. Just as you would expect from a Bluetooth 5.1 device! I cannot and will not comment on Alexa connectivity because if I wanted Alexa capability I would just fire up one of the useless Alexa units that I have in my closet. I can only suspect B&O added Alexa capability because they have some licensing deal with Amazon. As for battery usage I have only had it for a day. But if it comes close to the 18 hours as listed this is even more a winner. And of course this is really portable so you can just plug it as you do your phone to fully charge in 2.75 hours. As for the microphones to be used as a conferencing type device....pretty cool. Though I have not tested them. It will be a bonus if they work as well as the rest of this device's features. You have to keep in mind that if you want Alexa, Siri, Google, and tele-conferencing capabilities you ALWAYS have to purchase dedicated devices for those needs.. If you can get a device like the B&O A1 (2ND GEN) that is ""primarily"" a portable battery operated speaker that you can bring to the beach to be just decent at those other things then you are way ahead of the game.","Reviewed in the United States December 10, 2021",True,17,Color: Sport,Bang&Olufsen
R3LX2GJUMP6Y8,5.0 out of 5 stars Unbelievable Sound!!,AmazonAddict:-),5,"For the price, there is no way this speaker can be beat. It fills the entire room with crystal clear music. I haven't tried using it for calls yet. But for music, I'm extremely happy!","Reviewed in the United States June 28, 2024",True,0,Color: Anthracite,Bang&Olufsen
R3W0TDLV9KG7JU,5.0 out of 5 stars Impressive,rdbusser,5,"This is the best Bluetooth speaker I have ever owned. Or used. Beautifully designed, its sound quality is almost absurdly good. It connects very smoothly to Bluetooth. It's companion app is well-designed, but only really useful when you want to link up multiple speakers in a system. The only small point of criticism is that the buttons are completely flush with the case, so you cannot feel your way to the power button, you really need to look for it.","Reviewed in the United States June 6, 2024",True,5,Color: Grey Mist,Bang&Olufsen
