game_id,turn_number,nickname,rack,location,move,points,score,turn_type
R6yVeV8p,16,JaronPow,?ADNSUU,E5,DU.,+15,219,Play
R6yVeV8p,17,BasicBot,EILLRRS,13F,.RILL,+7,215,Play
R6yVeV8p,18,JaronPow,?AINRSU,H12,A.,+3,222,Play
R6yVeV8p,19,BasicBot,EEORRST,D9,OR..,+13,228,Play
R6yVeV8p,20,JaronPow,?INORSU,C3,SOURINg,+65,287,Play
R6yVeV8p,21,BasicBot,EEENRST,4B,E.N,+6,234,Play
R6yVeV8p,22,JaronPow,AELOPQT,A1,LEAP,+36,323,Play
R6yVeV8p,23,BasicBot,EEEKRST,J12,E.K,+17,251,Play
R6yVeV8p,24,JaronPow,IIOQTWX,8A,QI.,+36,359,Play
R6yVeV8p,25,BasicBot,EEEIRST,6B,E.,+4,255,Play
R6yVeV8p,26,JaronPow,FIORTWX,B1,OX,+38,397,Play
R6yVeV8p,27,BasicBot,?EEIRST,1A,..tTERIES,+77,332,Play
R6yVeV8p,28,JaronPow,FIIIRTW,3C,.IFT,+9,406,Play
R6yVeV8p,29,BasicBot,EEO,F1,.O.E,+6,338,Play
R6yVeV8p,30,JaronPow,IIRW,9C,..W.,+6,412,Play
R6yVeV8p,31,BasicBot,E,3L,..E,+10,348,Play
R6yVeV8p,32,BasicBot,,,(IIR),+6,354,End
QD2yze47,1,BasicBot,CEILLPT,8F,CLIP,+16,16,Play
QD2yze47,2,cheechako,BEENPRS,F6,PE.,+13,13,Play
QD2yze47,3,BasicBot,DEILMOT,E3,DEMO,+18,34,Play
QD2yze47,4,cheechako,BEENRRS,4D,B.ER,+12,25,Play
QD2yze47,5,BasicBot,AILQTTV,,-QTV,+0,34,Exchange
QD2yze47,6,cheechako,EENNRST,H1,TERSE,+26,51,Play
QD2yze47,7,BasicBot,AAIILOT,9I,AIOLI,+12,46,Play
QD2yze47,8,cheechako,DNNSSTU,8M,TUN,+11,62,Play
QD2yze47,9,BasicBot,AAFHTTY,10E,FATTY,+21,67,Play
QD2yze47,10,cheechako,DNOSSUX,7N,XU,+20,82,Play
QD2yze47,11,BasicBot,AAEFHIY,E9,I.FY,+26,93,Play
QD2yze47,12,cheechako,DDNOSST,D6,TOD,+11,93,Play
QD2yze47,13,BasicBot,AAEEHOR,12A,HOAR.,+30,123,Play
QD2yze47,14,cheechako,DELNRSS,8A,REN.,+15,108,Play
QD2yze47,15,BasicBot,AEEENQZ,B11,Z.NE,+26,149,Play
QD2yze47,16,cheechako,ADGLNSS,A12,.AND,+28,136,Play
QD2yze47,17,BasicBot,AEEEIQU,1D,QUIE.,+24,173,Play
QD2yze47,18,cheechako,GKLRRSS,5H,.RGS,+10,146,Play
QD2yze47,19,BasicBot,AAEEEOV,L9,.EAVE,+16,189,Play
QD2yze47,20,cheechako,GHKLNRS,11K,H.RK,+22,168,Play
QD2yze47,21,BasicBot,AABDEIO,10A,BOA,+23,212,Play
QD2yze47,22,cheechako,??GLNOS,14F,LONGerS,+67,235,Play
QD2yze47,23,BasicBot,ADEEIIT,H12,DI.E,+21,233,Play
QD2yze47,24,cheechako,ACGIIOV,J3,VI.,+7,242,Play
QD2yze47,25,BasicBot,AEINOST,11D,O.,+7,240,Play
QD2yze47,26,cheechako,ACGIJMO,O6,J..,+10,252,Play
QD2yze47,27,BasicBot,AEINSTU,A8,.U.,+5,245,Play
QD2yze47,28,cheechako,ACGIMOW,,(time),-20,232,Timeout
a9e7oFHe,1,amoghies,EINRSUY,8G,YU,+10,10,Play
a9e7oFHe,2,BasicBot,CDIRTUV,G4,CURV.,+17,17,Play
a9e7oFHe,3,amoghies,EINRRST,H8,.R,+2,12,Play
a9e7oFHe,4,BasicBot,AABDIMT,5E,BA.D,+14,31,Play
a9e7oFHe,5,amoghies,EFINRST,,-,+0,12,Pass
a9e7oFHe,6,BasicBot,AGIMQTW,,-GQW,+0,31,Exchange
a9e7oFHe,7,amoghies,EFINRST,,-,+0,12,Pass
a9e7oFHe,8,BasicBot,ABEIMOT,6F,B.O,+24,55,Play
a9e7oFHe,9,amoghies,EFINRST,,-,+0,12,Pass
a9e7oFHe,10,BasicBot,AEEIIMT,H8,..EMIA,+9,64,Play
a9e7oFHe,11,amoghies,EFINRST,14H,SNIFTER,+83,95,Play
a9e7oFHe,12,BasicBot,EGIILTT,11H,.ITT,+12,76,Play
a9e7oFHe,13,amoghies,?NNOPUW,13M,POW,+26,121,Play
a9e7oFHe,14,BasicBot,AEGILSW,3C,WALES,+33,109,Play
a9e7oFHe,15,amoghies,?AEFNNU,15N,EF,+18,139,Play
a9e7oFHe,16,BasicBot,GIIOTVX,13J,GI,+11,120,Play
a9e7oFHe,17,amoghies,?AMNNNU,10B,UNMANN.d,+64,203,Play
a9e7oFHe,18,BasicBot,HINOTVX,D8,VO.IT,+28,148,Play
a9e7oFHe,19,amoghies,?EGGJRY,D1,GR.Y,+20,223,Play
a9e7oFHe,20,BasicBot,EHKNNOX,B9,H.NK,+11,159,Play
a9e7oFHe,21,amoghies,?EGIJSU,13G,J.,+17,240,Play
a9e7oFHe,22,BasicBot,DENOOXZ,1D,.ONZO,+45,204,Play
a9e7oFHe,23,amoghies,?EGIOSU,2H,IGnEOUS,+66,306,Play
a9e7oFHe,24,BasicBot,ADEEEQX,A7,AXE,+35,239,Play
a9e7oFHe,25,amoghies,AEILRRT,K1,R.TAILER,+66,372,Play
a9e7oFHe,26,BasicBot,ADEEPQS,M1,Q.AD,+28,267,Play
a9e7oFHe,27,amoghies,ACEEHII,8K,.EACH,+33,405,Play
a9e7oFHe,28,BasicBot,DEELLPS,4J,P.D.LE,+22,289,Play
a9e7oFHe,29,amoghies,DEEIIOT,C12,IO,+11,416,Play
a9e7oFHe,30,BasicBot,AELOS,12L,LASE,+25,314,Play
a9e7oFHe,31,amoghies,DEEIT,B4,EDIT,+9,425,Play
a9e7oFHe,32,BasicBot,O,2C,O.,+7,321,Play
a9e7oFHe,33,BasicBot,,,(E),+2,323,End
ics7t2ZT,1,BasicBot,AEFIJLR,8D,JAILER,+42,42,Play
ics7t2ZT,2,amoghies,AFGITUZ,9C,ZA,+30,30,Play
ics7t2ZT,3,BasicBot,AEEFOOS,J8,SOFA,+29,71,Play
ics7t2ZT,4,amoghies,DFGGITU,K11,GUT,+14,44,Play
ics7t2ZT,5,BasicBot,CEEEOUY,G5,COU.EE,+10,81,Play
ics7t2ZT,6,amoghies,ADFGIKT,F10,FIAT,+28,72,Play
ics7t2ZT,7,BasicBot,EEEIIVY,5E,VI.E,+18,99,Play
ics7t2ZT,8,amoghies,DGKOOTV,I6,DO.K,+26,98,Play
ics7t2ZT,9,BasicBot,EEIINOY,13I,YE.I,+11,110,Play
ics7t2ZT,10,amoghies,AGNOTVW,14I,OW,+31,129,Play
ics7t2ZT,11,BasicBot,AEINOSX,15F,AXON,+39,149,Play
ics7t2ZT,12,amoghies,AGINPTV,10B,VAG,+37,166,Play
ics7t2ZT,13,BasicBot,?EINNRS,C9,..NIER,+30,179,Play
ics7t2ZT,14,amoghies,BINPTTU,L12,P.NT,+22,188,Play
ics7t2ZT,15,BasicBot,?HLNRSS,12A,SH.N,+16,195,Play
ics7t2ZT,16,amoghies,BEIQTTU,H1,QUIT.,+45,233,Play
ics7t2ZT,17,BasicBot,?AIILRS,15L,.AIL,+12,207,Play
ics7t2ZT,18,amoghies,BDEEGMT,A12,.EEM,+18,251,Play
ics7t2ZT,19,BasicBot,?ILNRRS,,-LRR,+0,207,Exchange
ics7t2ZT,20,amoghies,BDGLRTT,3F,DR.B,+11,262,Play
ics7t2ZT,21,BasicBot,?AHINNS,6F,N.,+8,215,Play
ics7t2ZT,22,amoghies,GLORTTY,J5,YO,+12,274,Play
ics7t2ZT,23,BasicBot,?ABHINS,K4,BAN,+24,239,Play
ics7t2ZT,24,amoghies,GLORTTW,L2,GLOW,+33,307,Play
ics7t2ZT,25,BasicBot,?EHILSU,2J,HU.E,+16,255,Play
ics7t2ZT,26,amoghies,AEIRRTT,N2,RATTIER,+86,393,Play
ics7t2ZT,27,BasicBot,?ILMOSS,13I,....S,+16,271,Play
ics7t2ZT,28,amoghies,?CDDEPR,O7,DEP,+27,420,Play
ics7t2ZT,29,BasicBot,?EILMOS,2A,MOtILE,+23,294,Play
ics7t2ZT,30,amoghies,?CDR,1A,aD,+18,438,Play
ics7t2ZT,31,BasicBot,S,6I,...S,+14,308,Play
ics7t2ZT,32,BasicBot,,,(CR),+8,316,End
pdMhRB9b,1,BasicBot,ADELOVY,8H,LOVED,+22,22,Play
pdMhRB9b,2,della,ADGILMN,9G,GAM,+20,20,Play
pdMhRB9b,3,BasicBot,AAEHNWY,J6,WA.Y,+31,53,Play
pdMhRB9b,4,della,DILNORV,7I,V.N,+24,44,Play
pdMhRB9b,5,BasicBot,AEEHNRS,7I,...E,+10,63,Play
pdMhRB9b,6,della,DDFILOR,10F,FID,+22,66,Play
pdMhRB9b,7,BasicBot,AEHINRS,11E,HA,+15,78,Play
pdMhRB9b,8,della,?DILORR,12D,ROD,+20,86,Play
pdMhRB9b,9,BasicBot,EINORSS,11E,..S,+10,88,Play
pdMhRB9b,10,della,?EIILRT,13F,sILTIER,+65,151,Play
pdMhRB9b,11,BasicBot,BEINORS,L4,BON..,+16,104,Play
pdMhRB9b,12,della,AEEEIKT,K3,TAK,+30,181,Play
pdMhRB9b,13,BasicBot,EEIOORS,H13,.OO,+9,113,Play
pdMhRB9b,14,della,CEEEFIT,J2,FET,+21,202,Play
pdMhRB9b,15,BasicBot,EEILRSU,J12,L.EU,+6,119,Play
pdMhRB9b,16,della,CEEIRSU,12J,.EE,+12,214,Play
pdMhRB9b,17,BasicBot,EIIIJRS,,-IIJ,+0,119,Exchange
pdMhRB9b,18,della,CGIORSU,I1,COG,+19,233,Play
pdMhRB9b,19,BasicBot,CEIRSUX,6L,.IX,+26,145,Play
pdMhRB9b,20,della,BIORSSU,1G,RO.,+15,248,Play
pdMhRB9b,21,BasicBot,CEIMRSU,N4,MI.,+12,157,Play
pdMhRB9b,22,della,ABIJSSU,O3,JA,+15,263,Play
pdMhRB9b,23,BasicBot,CEIRSTU,F1,CUE,+15,172,Play
pdMhRB9b,24,della,BINSSUZ,,(time),-10,253,Timeout
ZVeeqL5Y,1,Grimreaperjon,GGIINRT,8E,GIRTING,+68,68,Play
ZVeeqL5Y,2,BasicBot,ADEGNOR,7I,GO,+12,12,Play
ZVeeqL5Y,3,Grimreaperjon,?NNQUVY,,-NNQUVY,+0,68,Exchange
ZVeeqL5Y,4,BasicBot,ADEEFNR,6J,DEF,+19,31,Play
ZVeeqL5Y,5,Grimreaperjon,?AIPTUX,5K,PIX,+37,105,Play
ZVeeqL5Y,6,BasicBot,AADELNR,M3,LA.,+20,51,Play
ZVeeqL5Y,7,Grimreaperjon,?AEOOTU,E8,.OUT,+10,115,Play
ZVeeqL5Y,8,BasicBot,ADEINRU,K8,.UARD,+14,65,Play
ZVeeqL5Y,9,Grimreaperjon,?AEEOOO,12J,O.EA,+10,125,Play
ZVeeqL5Y,10,BasicBot,EHIINSV,13M,HI,+20,85,Play
ZVeeqL5Y,11,Grimreaperjon,?EMOOTU,O13,TOM,+21,146,Play
ZVeeqL5Y,12,BasicBot,CEINQSV,13I,QI,+23,108,Play
ZVeeqL5Y,13,Grimreaperjon,?AEORUY,,-ORUY,+0,146,Exchange
ZVeeqL5Y,14,BasicBot,CEELNSV,10G,ENCL.VES,+67,175,Play
ZVeeqL5Y,15,Grimreaperjon,?AEIIJT,N1,AJI,+22,168,Play
ZVeeqL5Y,16,BasicBot,DNOPTWZ,1K,TOP.Z,+51,226,Play
ZVeeqL5Y,17,Grimreaperjon,?AEILTU,2E,ALUnITE,+62,230,Play
ZVeeqL5Y,18,BasicBot,ADENNRW,3B,WEND,+19,245,Play
ZVeeqL5Y,19,Grimreaperjon,AEEIKNR,2A,KEN,+26,256,Play
ZVeeqL5Y,20,BasicBot,ABHLNRR,G6,BA.R.L,+10,255,Play
ZVeeqL5Y,21,Grimreaperjon,AEEIORS,1A,OS,+30,286,Play
ZVeeqL5Y,22,BasicBot,HNNRSTU,N6,HUNT.,+16,271,Play
ZVeeqL5Y,23,Grimreaperjon,ACEEIRS,O5,CASE,+31,317,Play
ZVeeqL5Y,24,BasicBot,EEFNORS,H4,FOE,+14,285,Play
ZVeeqL5Y,25,Grimreaperjon,ABEIIRY,1H,AB,+19,336,Play
ZVeeqL5Y,26,BasicBot,?DENORS,14N,D.,+12,297,Play
ZVeeqL5Y,27,Grimreaperjon,AEIIRWY,4C,WE,+20,356,Play
ZVeeqL5Y,28,BasicBot,?EENORS,4H,.EN,+6,303,Play
ZVeeqL5Y,29,Grimreaperjon,AIIMRVY,H10,.AV,+12,368,Play
ZVeeqL5Y,30,BasicBot,?EORRSY,12A,SORrY,+25,328,Play
ZVeeqL5Y,31,Grimreaperjon,IIMRY,A12,.RI,+3,371,Play
ZVeeqL5Y,32,BasicBot,ER,B1,...ER,+14,342,Play
ZVeeqL5Y,33,BasicBot,,,(IMY),+16,358,End
oPPqr7R6,1,Mkabane,IILRRUV,H8,UR,+4,4,Play
oPPqr7R6,2,BasicBot,AABIIMN,10G,ANIMA,+16,16,Play
oPPqr7R6,3,Mkabane,IILNORV,K9,V.IN,+14,18,Play
oPPqr7R6,4,BasicBot,BEIOORU,12K,.OOB,+12,28,Play
oPPqr7R6,5,Mkabane,AEIJLOR,N10,JO.,+28,46,Play
oPPqr7R6,6,BasicBot,EFIIRUU,,-IIUU,+0,28,Exchange
oPPqr7R6,7,Mkabane,AEILRTW,O8,WEAR,+32,78,Play
oPPqr7R6,8,BasicBot,EEFLORX,11E,FOX,+35,63,Play
oPPqr7R6,9,Mkabane,EEHILTY,12F,HE,+20,98,Play
oPPqr7R6,10,BasicBot,EELNOQR,,-ELQ,+0,63,Exchange
oPPqr7R6,11,Mkabane,EILOOTY,H12,TILE,+22,120,Play
oPPqr7R6,12,BasicBot,CENORRT,8L,CRO.,+12,75,Play
oPPqr7R6,13,Mkabane,EOORSTY,7G,STY,+15,135,Play
oPPqr7R6,14,BasicBot,BENNPRT,N10,...BER,+34,109,Play
oPPqr7R6,15,Mkabane,EOOQRTT,15L,TO.T,+15,150,Play
oPPqr7R6,16,BasicBot,?AKNNPT,14G,P.ANK,+13,122,Play
oPPqr7R6,17,Mkabane,AENOQRS,J6,RE,+11,161,Play
oPPqr7R6,18,BasicBot,?DDHNNT,,-DDNT,+0,122,Exchange
oPPqr7R6,19,Mkabane,AINOQST,6F,QI,+33,194,Play
oPPqr7R6,20,BasicBot,?EEEEHN,M6,HE.E,+9,131,Play
oPPqr7R6,21,Mkabane,AANOSTT,L3,TONS,+13,207,Play
oPPqr7R6,22,BasicBot,?EEGMNP,3L,.EMP,+16,147,Play
oPPqr7R6,23,Mkabane,AAELLRT,O1,LA.,+15,222,Play
oPPqr7R6,24,BasicBot,?CEGNSY,6L,..Y,+17,164,Play
oPPqr7R6,25,Mkabane,ADELRST,2N,E.,+12,234,Play
oPPqr7R6,26,BasicBot,?CEGINS,12K,....S,+17,181,Play
oPPqr7R6,27,Mkabane,ADLORST,13B,DARTS,+18,252,Play
oPPqr7R6,28,BasicBot,?CEGGIN,J6,..G,+4,185,Play
oPPqr7R6,29,Mkabane,GILLNOW,B10,WIN.,+16,268,Play
oPPqr7R6,30,BasicBot,?CEGINV,A7,GIVE,+29,214,Play
oPPqr7R6,31,Mkabane,AFGLLOU,M11,F.O,+26,294,Play
oPPqr7R6,32,BasicBot,?CDDIIN,15F,DI.D,+13,227,Play
oPPqr7R6,33,Mkabane,AGLLUUZ,K4,ZA,+37,331,Play
oPPqr7R6,34,BasicBot,?ACEINU,D12,U.IC,+18,245,Play
oPPqr7R6,35,Mkabane,?EGLLUU,,(time),-10,321,Timeout
HAtgqNGm,1,cheechako,ANPRUWZ,H7,WUZ,+30,30,Play
HAtgqNGm,2,BasicBot,ADEIJOW,7H,.IDOW,+13,13,Play
HAtgqNGm,3,cheechako,ANOPQRU,I5,QU.P,+19,49,Play
HAtgqNGm,4,BasicBot,AEGJPSS,M3,JAPES,+44,57,Play
HAtgqNGm,5,cheechako,AAGNNOR,N1,AGO,+17,66,Play
HAtgqNGm,6,BasicBot,?GKNSVY,1M,Y.K,+30,87,Play
HAtgqNGm,7,cheechako,ACENNRV,4L,C.N,+15,81,Play
HAtgqNGm,8,BasicBot,?GINRSV,K6,R.VING,+20,107,Play
HAtgqNGm,9,cheechako,AEEHNRV,4E,HEAVEN,+32,113,Play
HAtgqNGm,10,BasicBot,?INRSST,O4,STIRS,+25,132,Play
HAtgqNGm,11,cheechako,BEIOORR,5C,OBI,+20,133,Play
HAtgqNGm,12,BasicBot,??LNOTT,11D,TOTaLiN.,+64,196,Play
HAtgqNGm,13,cheechako,BEIORRT,H11,.IBER,+24,157,Play
HAtgqNGm,14,BasicBot,AFFILOY,C2,LAY.FF,+38,234,Play
HAtgqNGm,15,cheechako,ADGORTX,12C,GOX,+35,192,Play
HAtgqNGm,16,BasicBot,ADEINNO,2A,IN.AND,+22,256,Play
HAtgqNGm,17,cheechako,ADIRRTU,A1,D.RT,+18,210,Play
HAtgqNGm,18,BasicBot,EEHILMO,3F,OH,+22,278,Play
HAtgqNGm,19,cheechako,AIIRTUU,C12,.URU,+10,220,Play
HAtgqNGm,20,BasicBot,DEEILMM,14A,MI.ED,+16,294,Play
HAtgqNGm,21,cheechako,AACEIIT,A12,CA.I,+33,253,Play
HAtgqNGm,22,BasicBot,EEEELMR,J11,.EEM,+12,306,Play
HAtgqNGm,23,cheechako,AAAEEIT,1D,AA,+8,261,Play
HAtgqNGm,24,BasicBot,EELLORT,14J,.OTEL,+14,320,Play
HAtgqNGm,25,cheechako,AEEEIST,O11,TEASE,+26,287,Play
HAtgqNGm,26,BasicBot,ELOR,9J,O.LER,+6,326,Play
HAtgqNGm,27,BasicBot,,,(EI),+4,330,End
F87rjUpW,1,phil-s,EIILOPR,8D,PERIL,+20,20,Play
F87rjUpW,2,BasicBot,AEEIMOU,F7,U.EMIA,+14,14,Play
F87rjUpW,3,phil-s,ADIIOOR,9H,OIDIA,+9,29,Play
F87rjUpW,4,BasicBot,EEGGHOR,8L,HERE,+42,56,Play
F87rjUpW,5,phil-s,FLLNOOR,12B,FLOR.L,+18,47,Play
F87rjUpW,6,BasicBot,?EEGGOS,E10,OG.E,+20,76,Play
F87rjUpW,7,phil-s,ADINOOP,7L,APO,+23,70,Play
F87rjUpW,8,BasicBot,?EGNNSV,J6,VEN.,+16,92,Play
F87rjUpW,9,phil-s,DINOOUU,9A,UNDO,+11,81,Play
F87rjUpW,10,BasicBot,?EGIINS,14E,SEIzING,+67,159,Play
F87rjUpW,11,phil-s,?ACIOSU,B12,.UCI,+18,99,Play
F87rjUpW,12,BasicBot,ABHNTWX,15A,W.TH,+42,201,Play
F87rjUpW,13,phil-s,?AOSSVW,13K,AVOW,+23,122,Play
F87rjUpW,14,BasicBot,ABEENOX,N6,B..AX,+36,237,Play
F87rjUpW,15,phil-s,?IOSSTY,O13,STY,+29,151,Play
F87rjUpW,16,BasicBot,EEEGNNO,O3,GONE,+10,247,Play
F87rjUpW,17,phil-s,?AIMOST,A3,MAnITO.S,+80,231,Play
F87rjUpW,18,BasicBot,EEENQRT,I13,Q.,+21,268,Play
F87rjUpW,19,phil-s,ABCEKLT,3A,.AC,+14,245,Play
F87rjUpW,20,BasicBot,EEENRRT,L11,RE.,+12,280,Play
F87rjUpW,21,phil-s,ABEKLTY,D1,BLEAK,+36,281,Play
F87rjUpW,22,BasicBot,AEENRRT,1D,.ARREN,+24,304,Play
F87rjUpW,23,phil-s,DJSTTYZ,B2,J.Y,+31,312,Play
F87rjUpW,24,BasicBot,DEFINTU,3J,FETIN.,+20,324,Play
F87rjUpW,25,phil-s,DSTTZ,K2,Z.DS,+28,340,Play
F87rjUpW,26,BasicBot,DU,O11,DU...,+10,334,Play
F87rjUpW,27,BasicBot,,,(TT),+4,338,End
cMRozfjw,1,amoghies,EELORTT,8E,LORETTE,+64,64,Play
cMRozfjw,2,BasicBot,CEFHIMO,J6,MO.IF,+24,24,Play
cMRozfjw,3,amoghies,ADGILUV,K10,AVID,+21,85,Play
cMRozfjw,4,BasicBot,CEHIORX,13I,CO.EX,+36,60,Play
cMRozfjw,5,amoghies,EGILPUY,14L,LIP,+21,106,Play
cMRozfjw,6,BasicBot,AHINRTU,E5,HUR.,+14,74,Play
cMRozfjw,7,amoghies,CEEGUUY,I13,.UE,+5,111,Play
cMRozfjw,8,BasicBot,AAINOTT,15D,NOTAT.,+21,95,Play
cMRozfjw,9,amoghies,ACEGGUY,14B,ACE,+12,123,Play
cMRozfjw,10,BasicBot,ADEGILQ,A12,GELD,+30,125,Play
cMRozfjw,11,amoghies,GGITUVY,K4,GUY,+21,144,Play
cMRozfjw,12,BasicBot,?AEIKPQ,L3,QI,+28,153,Play
cMRozfjw,13,amoghies,ABGIITV,M2,VIG,+41,185,Play
cMRozfjw,14,BasicBot,?AEJKPS,F2,JAPE,+34,187,Play
cMRozfjw,15,amoghies,ABINOST,O8,BONITAS,+86,271,Play
cMRozfjw,16,BasicBot,?AIKOSZ,D10,KAIZ..,+38,225,Play
cMRozfjw,17,amoghies,?EIMNOU,E10,OM,+22,293,Play
cMRozfjw,18,BasicBot,?EORRST,3C,ROT.RiES,+68,293,Play
cMRozfjw,19,amoghies,?EFINSU,4H,FE,+19,312,Play
cMRozfjw,20,BasicBot,AAADENO,N8,ADO,+17,310,Play
cMRozfjw,21,amoghies,?EINRSU,4B,RE,+4,316,Play
cMRozfjw,22,BasicBot,AABEEHN,A1,BANE,+25,335,Play
cMRozfjw,23,amoghies,?INNRSU,2M,.IN,+12,328,Play
cMRozfjw,24,BasicBot,AEHILWW,O1,A.EW,+33,368,Play
LXmCnp4w,1,BasicBot,GINSSSU,8C,SUSSING,+68,68,Play
LXmCnp4w,2,Grimreaperjon,AAAGKLN,7G,KA,+24,24,Play
LXmCnp4w,3,BasicBot,EEEFOWW,6H,FEW,+23,91,Play
LXmCnp4w,4,Grimreaperjon,AAGLNNT,5I,NAG,+15,39,Play
LXmCnp4w,5,BasicBot,EEOOOVW,E5,WOO.,+14,105,Play
LXmCnp4w,6,Grimreaperjon,ACIJLNT,4J,JAIL,+38,77,Play
LXmCnp4w,7,BasicBot,AEENOVY,D1,NOVAE,+23,128,Play
LXmCnp4w,8,Grimreaperjon,CCDDNOT,2B,CO.N,+12,89,Play
LXmCnp4w,9,BasicBot,AEEERTY,C5,YEA.,+17,145,Play
LXmCnp4w,10,Grimreaperjon,CDDMRTU,9A,CUT,+15,104,Play
LXmCnp4w,11,BasicBot,EEERRTV,F8,.EVER,+16,161,Play
LXmCnp4w,12,Grimreaperjon,?DDEIMR,A9,.RIME,+12,116,Play
LXmCnp4w,13,BasicBot,AEMORTU,13C,OUTER,+21,182,Play
LXmCnp4w,14,Grimreaperjon,?DDEILT,9F,.D,+15,131,Play
LXmCnp4w,15,BasicBot,AIILMOR,1D,.ORMAL,+26,208,Play
LXmCnp4w,16,Grimreaperjon,?DEHILT,14F,DELIgHT,+81,212,Play
LXmCnp4w,17,BasicBot,ABDIINU,M1,BUI.D,+16,224,Play
LXmCnp4w,18,Grimreaperjon,ABFPPRT,15G,FAT,+32,244,Play
LXmCnp4w,19,BasicBot,AIIINTZ,L12,ZI.I,+28,252,Play
LXmCnp4w,20,Grimreaperjon,BEHPPQR,11D,PR.P,+16,260,Play
LXmCnp4w,21,BasicBot,AINSTTX,6E,.X,+25,277,Play
LXmCnp4w,22,Grimreaperjon,BEEGHQR,2L,B.RG,+14,274,Play
LXmCnp4w,23,BasicBot,AEINSTT,12L,.IT,+12,289,Play
LXmCnp4w,24,Grimreaperjon,DEEEHOQ,N10,HE.,+14,288,Play
LXmCnp4w,25,BasicBot,AELNOST,O12,SOLE,+29,318,Play
LXmCnp4w,26,Grimreaperjon,DEEINOQ,14B,QI,+24,312,Play
LXmCnp4w,27,BasicBot,?AANTY,7J,sTAY,+23,341,Play
LXmCnp4w,28,Grimreaperjon,DEENO,8L,DONE,+31,343,Play
LXmCnp4w,29,BasicBot,AN,10L,NA.,+6,347,Play
LXmCnp4w,30,BasicBot,,,(E),+2,349,End
fhT8AMqN,1,BasicBot,DDENOOT,8G,DODO,+12,12,Play
fhT8AMqN,2,Mkabane,ADIISVX,7I,AD,+11,11,Play
fhT8AMqN,3,BasicBot,?AEMNNT,6I,MAN,+19,31,Play
fhT8AMqN,4,Mkabane,EGIISVX,5K,EX,+22,33,Play
fhT8AMqN,5,BasicBot,?AAENNT,4I,ANTE,+29,60,Play
fhT8AMqN,6,Mkabane,GIIIOSV,3L,VIS,+25,58,Play
fhT8AMqN,7,BasicBot,?AEGLLN,O1,GLEN,+25,85,Play
fhT8AMqN,8,Mkabane,GIIOORZ,3I,ZO,+44,102,Play
fhT8AMqN,9,BasicBot,?ALORSU,3G,OU..,+14,99,Play
fhT8AMqN,10,Mkabane,?AGIIOR,H1,GA.,+12,114,Play
fhT8AMqN,11,BasicBot,?AAHLRS,4D,RASH,+19,118,Play
fhT8AMqN,12,Mkabane,?IIOORT,C2,RIT,+14,128,Play
fhT8AMqN,13,BasicBot,?ACLLVW,1A,CAW,+31,149,Play
fhT8AMqN,14,Mkabane,?IOOPST,2B,T.y,+8,136,Play
fhT8AMqN,15,BasicBot,?EELLPV,E3,V.LE,+14,163,Play
fhT8AMqN,16,Mkabane,GIOOPSU,6D,P.G,+10,146,Play
fhT8AMqN,17,BasicBot,?EEFLPR,H7,L.P,+9,172,Play
fhT8AMqN,18,Mkabane,EIIOOSU,9G,O.,+9,155,Play
fhT8AMqN,19,BasicBot,?EEEFLR,10A,FEELERs,+66,238,Play
fhT8AMqN,20,Mkabane,EHIIOSU,9A,EH,+15,170,Play
fhT8AMqN,21,BasicBot,BCEFOOT,A8,T..F,+30,268,Play
fhT8AMqN,22,Mkabane,IIOSTUY,12A,STY,+19,189,Play
fhT8AMqN,23,BasicBot,BCEENOO,D12,ECO,+24,292,Play
fhT8AMqN,24,Mkabane,EIIKOTU,14C,T.OK,+18,207,Play
fhT8AMqN,25,BasicBot,BEIINOW,1J,BOWIN.,+16,308,Play
fhT8AMqN,26,Mkabane,AEIIUUU,F14,.I,+6,213,Play
fhT8AMqN,27,BasicBot,EEINRRS,J6,...RE,+8,316,Play
fhT8AMqN,28,Mkabane,AEINUUU,15F,.N,+2,215,Play
fhT8AMqN,29,BasicBot,EIMNRSY,E9,Y.N,+12,328,Play
fhT8AMqN,30,Mkabane,AEIQUUU,15B,QI,+13,228,Play
fhT8AMqN,31,BasicBot,EIIMRRS,H12,RIMS,+30,358,Play
fhT8AMqN,32,Mkabane,AEIJUUU,12F,JA.,+10,238,Play
fhT8AMqN,33,BasicBot,ABDEIIR,11J,DEBAR,+24,382,Play
fhT8AMqN,34,Mkabane,AEIUUU,L11,.EAU,+12,250,Play
fhT8AMqN,35,BasicBot,II,D6,.I,+4,386,Play
fhT8AMqN,36,Mkabane,IUU,N10,U.,+4,254,Play
fhT8AMqN,37,BasicBot,I,14H,.I,+4,390,Play
fhT8AMqN,38,BasicBot,,,(IU),+4,394,End
T34QuAsv,1,BasicBot,EEOSSYZ,8G,YES,+12,12,Play
T34QuAsv,2,amoghies,CEEOUUV,I4,COVE.,+11,11,Play
T34QuAsv,3,BasicBot,DEIMOSZ,F8,DOZE,+42,54,Play
T34QuAsv,4,amoghies,DEGHUUY,E11,YU,+20,31,Play
T34QuAsv,5,BasicBot,IJLMPSU,13C,JUMPS,+42,96,Play
T34QuAsv,6,amoghies,DEGHIQU,4I,.UED,+14,45,Play
T34QuAsv,7,BasicBot,AIILLTW,D8,WILL,+17,113,Play
